PROVINCIA,EDADgrupo,SEXO,month_test,year_test,cases_p
SATIPO,1,MASCULINO,11,2020,193
SATIPO,1,MASCULINO,11,2021,55
SATIPO,1,MASCULINO,12,2020,155
SATIPO,1,MASCULINO,12,2021,85
SATIPO,2,FEMENINO,1,2021,117
SATIPO,2,FEMENINO,2,2021,155
SATIPO,2,FEMENINO,3,2021,128
SATIPO,2,FEMENINO,4,2020,1
SATIPO,2,FEMENINO,4,2021,193
SATIPO,2,FEMENINO,5,2020,9
SATIPO,2,FEMENINO,5,2021,159
SATIPO,2,FEMENINO,6,2020,20
SATIPO,2,FEMENINO,6,2021,123
SATIPO,2,FEMENINO,7,2020,29
SATIPO,2,FEMENINO,7,2021,56
SATIPO,2,FEMENINO,8,2020,118
SATIPO,2,FEMENINO,8,2021,30
SATIPO,2,FEMENINO,9,2020,65
SATIPO,2,FEMENINO,9,2021,16
SATIPO,2,FEMENINO,10,2020,83
SATIPO,2,FEMENINO,10,2021,21
SATIPO,2,FEMENINO,11,2020,85
SATIPO,2,FEMENINO,11,2021,27
SATIPO,2,FEMENINO,12,2020,70
SATIPO,2,FEMENINO,12,2021,53
SATIPO,2,MASCULINO,1,2021,152
SATIPO,2,MASCULINO,2,2021,137
SATIPO,2,MASCULINO,3,2021,137
SATIPO,2,MASCULINO,4,2020,5
SATIPO,2,MASCULINO,4,2021,225
SATIPO,2,MASCULINO,5,2020,18
SATIPO,2,MASCULINO,5,2021,188
SATIPO,2,MASCULINO,6,2020,23
SATIPO,2,MASCULINO,6,2021,141
SATIPO,2,MASCULINO,7,2020,46
SATIPO,2,MASCULINO,7,2021,59
SATIPO,2,MASCULINO,8,2020,156
SATIPO,2,MASCULINO,8,2021,37
SATIPO,2,MASCULINO,9,2020,54
SATIPO,2,MASCULINO,9,2021,17
SATIPO,2,MASCULINO,10,2020,100
SATIPO,2,MASCULINO,10,2021,23
SATIPO,2,MASCULINO,11,2020,72
SATIPO,2,MASCULINO,11,2021,38
SATIPO,2,MASCULINO,12,2020,67
SATIPO,2,MASCULINO,12,2021,73
SATIPO,3,FEMENINO,1,2021,54
SATIPO,3,FEMENINO,2,2021,62
SATIPO,3,FEMENINO,3,2021,56
SATIPO,3,FEMENINO,4,2021,83
SATIPO,3,FEMENINO,5,2020,4
SATIPO,3,FEMENINO,5,2021,67
SATIPO,3,FEMENINO,6,2020,3
SATIPO,3,FEMENINO,6,2021,46
SATIPO,3,FEMENINO,7,2020,10
SATIPO,3,FEMENINO,7,2021,17
SATIPO,3,FEMENINO,8,2020,40
SATIPO,3,FEMENINO,8,2021,11
SATIPO,3,FEMENINO,9,2020,25
SATIPO,3,FEMENINO,9,2021,8
SATIPO,3,FEMENINO,10,2020,30
SATIPO,3,FEMENINO,10,2021,6
SATIPO,3,FEMENINO,11,2020,28
SATIPO,3,FEMENINO,11,2021,9
SATIPO,3,FEMENINO,12,2020,23
SATIPO,3,FEMENINO,12,2021,10
SATIPO,3,MASCULINO,1,2021,68
SATIPO,3,MASCULINO,2,2021,82
SATIPO,3,MASCULINO,3,2021,58
SATIPO,3,MASCULINO,4,2021,106
SATIPO,3,MASCULINO,5,2020,4
SATIPO,3,MASCULINO,5,2021,100
SATIPO,3,MASCULINO,6,2020,9
SATIPO,3,MASCULINO,6,2021,47
SATIPO,3,MASCULINO,7,2020,17
SATIPO,3,MASCULINO,7,2021,11
SATIPO,3,MASCULINO,8,2020,54
SATIPO,3,MASCULINO,8,2021,5
SATIPO,3,MASCULINO,9,2020,27
SATIPO,3,MASCULINO,9,2021,3
SATIPO,3,MASCULINO,10,2020,36
SATIPO,3,MASCULINO,10,2021,6
SATIPO,3,MASCULINO,11,2020,37
SATIPO,3,MASCULINO,11,2021,16
SATIPO,3,MASCULINO,12,2020,29
SATIPO,3,MASCULINO,12,2021,25
SECHURA,1,FEMENINO,1,2021,17
SECHURA,1,FEMENINO,2,2021,19
SECHURA,1,FEMENINO,3,2020,1
SECHURA,1,FEMENINO,3,2021,107
SECHURA,1,FEMENINO,4,2020,9
SECHURA,1,FEMENINO,4,2021,94
SECHURA,1,FEMENINO,5,2020,15
SECHURA,1,FEMENINO,5,2021,51
SECHURA,1,FEMENINO,6,2020,30
SECHURA,1,FEMENINO,6,2021,30
SECHURA,1,FEMENINO,7,2020,30
SECHURA,1,FEMENINO,7,2021,12
SECHURA,1,FEMENINO,8,2020,55
SECHURA,1,FEMENINO,8,2021,22
SECHURA,1,FEMENINO,9,2020,44
SECHURA,1,FEMENINO,9,2021,19
SECHURA,1,FEMENINO,10,2020,30
SECHURA,1,FEMENINO,10,2021,29
SECHURA,1,FEMENINO,11,2020,35
SECHURA,1,FEMENINO,11,2021,59
SECHURA,1,FEMENINO,12,2020,30
SECHURA,1,FEMENINO,12,2021,67
SECHURA,1,MASCULINO,1,2021,33
SECHURA,1,MASCULINO,2,2021,25
SECHURA,1,MASCULINO,3,2021,111
SECHURA,1,MASCULINO,4,2020,15
SECHURA,1,MASCULINO,4,2021,97
SECHURA,1,MASCULINO,5,2020,23
SECHURA,1,MASCULINO,5,2021,60
SECHURA,1,MASCULINO,6,2020,52
SECHURA,1,MASCULINO,6,2021,26
SECHURA,1,MASCULINO,7,2020,24
SECHURA,1,MASCULINO,7,2021,25
SECHURA,1,MASCULINO,8,2020,22
SECHURA,1,MASCULINO,8,2021,18
SECHURA,1,MASCULINO,9,2020,36
SECHURA,1,MASCULINO,9,2021,11
SECHURA,1,MASCULINO,10,2020,26
SECHURA,1,MASCULINO,10,2021,27
SECHURA,1,MASCULINO,11,2020,20
SECHURA,1,MASCULINO,11,2021,69
SECHURA,1,MASCULINO,12,2020,42
SECHURA,1,MASCULINO,12,2021,71
SECHURA,2,FEMENINO,1,2021,5
SECHURA,2,FEMENINO,2,2021,9
SECHURA,2,FEMENINO,3,2021,49
SECHURA,2,FEMENINO,4,2020,4
SECHURA,2,FEMENINO,4,2021,54
SECHURA,2,FEMENINO,5,2020,19
SECHURA,2,FEMENINO,5,2021,23
SECHURA,2,FEMENINO,6,2020,30
SECHURA,2,FEMENINO,6,2021,20
SECHURA,2,FEMENINO,7,2020,18
SECHURA,2,FEMENINO,7,2021,9
SECHURA,2,FEMENINO,8,2020,22
SECHURA,2,FEMENINO,8,2021,13
SECHURA,2,FEMENINO,9,2020,23
SECHURA,2,FEMENINO,9,2021,4
SECHURA,2,FEMENINO,10,2020,8
SECHURA,2,FEMENINO,10,2021,8
SECHURA,2,FEMENINO,11,2020,17
SECHURA,2,FEMENINO,11,2021,25
SECHURA,2,FEMENINO,12,2020,8
SECHURA,2,FEMENINO,12,2021,25
SECHURA,2,MASCULINO,1,2021,19
SECHURA,2,MASCULINO,2,2021,21
SECHURA,2,MASCULINO,3,2021,74
SECHURA,2,MASCULINO,4,2020,6
SECHURA,2,MASCULINO,4,2021,63
SECHURA,2,MASCULINO,5,2020,46
SECHURA,2,MASCULINO,5,2021,29
SECHURA,2,MASCULINO,6,2020,33
SECHURA,2,MASCULINO,6,2021,12
SECHURA,2,MASCULINO,7,2020,19
SECHURA,2,MASCULINO,7,2021,5
SECHURA,2,MASCULINO,8,2020,24
SECHURA,2,MASCULINO,8,2021,8
SECHURA,2,MASCULINO,9,2020,29
SECHURA,2,MASCULINO,9,2021,5
SECHURA,2,MASCULINO,10,2020,21
SECHURA,2,MASCULINO,10,2021,5
SECHURA,2,MASCULINO,11,2020,18
SECHURA,2,MASCULINO,11,2021,23
SECHURA,2,MASCULINO,12,2020,28
SECHURA,2,MASCULINO,12,2021,44
SECHURA,3,FEMENINO,1,2021,6
SECHURA,3,FEMENINO,2,2021,7
SECHURA,3,FEMENINO,3,2021,14
SECHURA,3,FEMENINO,4,2020,2
SECHURA,3,FEMENINO,4,2021,27
SECHURA,3,FEMENINO,5,2020,7
SECHURA,3,FEMENINO,5,2021,15
SECHURA,3,FEMENINO,6,2020,9
SECHURA,3,FEMENINO,6,2021,3
SECHURA,3,FEMENINO,7,2020,4
SECHURA,3,FEMENINO,7,2021,2
SECHURA,3,FEMENINO,8,2020,8
SECHURA,3,FEMENINO,8,2021,3
SECHURA,3,FEMENINO,9,2020,9
SECHURA,3,FEMENINO,9,2021,3
SECHURA,3,FEMENINO,10,2020,1
SECHURA,3,FEMENINO,10,2021,2
SECHURA,3,FEMENINO,11,2020,7
SECHURA,3,FEMENINO,11,2021,13
SECHURA,3,FEMENINO,12,2020,10
SECHURA,3,FEMENINO,12,2021,8
SECHURA,3,MASCULINO,1,2021,5
SECHURA,3,MASCULINO,2,2021,9
SECHURA,3,MASCULINO,3,2021,22
SECHURA,3,MASCULINO,4,2020,4
SECHURA,3,MASCULINO,4,2021,29
SECHURA,3,MASCULINO,5,2020,21
SECHURA,3,MASCULINO,5,2021,20
SECHURA,3,MASCULINO,6,2020,14
SECHURA,3,MASCULINO,6,2021,5
SECHURA,3,MASCULINO,7,2020,15
SECHURA,3,MASCULINO,7,2021,1
SECHURA,3,MASCULINO,8,2020,10
SECHURA,3,MASCULINO,8,2021,3
SECHURA,3,MASCULINO,9,2020,6
SECHURA,3,MASCULINO,9,2021,2
SECHURA,3,MASCULINO,10,2020,2
SECHURA,3,MASCULINO,10,2021,3
SECHURA,3,MASCULINO,11,2020,13
SECHURA,3,MASCULINO,11,2021,15
SECHURA,3,MASCULINO,12,2020,8
SECHURA,3,MASCULINO,12,2021,10
SIHUAS,1,FEMENINO,1,2021,6
SIHUAS,1,FEMENINO,2,2021,16
SIHUAS,1,FEMENINO,3,2021,42
SIHUAS,1,FEMENINO,4,2021,87
SIHUAS,1,FEMENINO,5,2020,7
SIHUAS,1,FEMENINO,5,2021,57
SIHUAS,1,FEMENINO,6,2020,2
SIHUAS,1,FEMENINO,6,2021,34
SIHUAS,1,FEMENINO,7,2020,7
SIHUAS,1,FEMENINO,7,2021,11
SIHUAS,1,FEMENINO,8,2020,14
SIHUAS,1,FEMENINO,8,2021,2
SIHUAS,1,FEMENINO,9,2020,8
SIHUAS,1,FEMENINO,9,2021,1
SIHUAS,1,FEMENINO,10,2020,5
SIHUAS,1,FEMENINO,10,2021,11
SIHUAS,1,FEMENINO,11,2020,9
SIHUAS,1,FEMENINO,11,2021,3
SIHUAS,1,FEMENINO,12,2020,5
SIHUAS,1,FEMENINO,12,2021,15
SIHUAS,1,MASCULINO,1,2021,6
SIHUAS,1,MASCULINO,2,2021,9
SIHUAS,1,MASCULINO,3,2021,42
SIHUAS,1,MASCULINO,4,2021,56
SIHUAS,1,MASCULINO,5,2020,7
SIHUAS,1,MASCULINO,5,2021,39
SIHUAS,1,MASCULINO,6,2020,6
SIHUAS,1,MASCULINO,6,2021,26
SIHUAS,1,MASCULINO,7,2020,7
SIHUAS,1,MASCULINO,7,2021,7
SIHUAS,1,MASCULINO,8,2020,8
SIHUAS,1,MASCULINO,8,2021,5
SIHUAS,1,MASCULINO,9,2020,11
SIHUAS,1,MASCULINO,9,2021,2
SIHUAS,1,MASCULINO,10,2020,4
SIHUAS,1,MASCULINO,10,2021,9
SIHUAS,1,MASCULINO,11,2020,8
SIHUAS,1,MASCULINO,11,2021,7
SIHUAS,1,MASCULINO,12,2021,13
SIHUAS,2,FEMENINO,1,2021,11
SIHUAS,2,FEMENINO,2,2021,7
SIHUAS,2,FEMENINO,3,2021,27
SIHUAS,2,FEMENINO,4,2021,44
SIHUAS,2,FEMENINO,5,2020,8
SIHUAS,2,FEMENINO,5,2021,28
SIHUAS,2,FEMENINO,6,2020,6
SIHUAS,2,FEMENINO,6,2021,23
SIHUAS,2,FEMENINO,7,2020,2
SIHUAS,2,FEMENINO,7,2021,11
SIHUAS,2,FEMENINO,8,2020,5
SIHUAS,2,FEMENINO,8,2021,1
SIHUAS,2,FEMENINO,9,2020,11
SIHUAS,2,FEMENINO,10,2020,11
SIHUAS,2,FEMENINO,10,2021,9
SIHUAS,2,FEMENINO,11,2021,1
SIHUAS,2,FEMENINO,12,2020,4
SIHUAS,2,FEMENINO,12,2021,5
SIHUAS,2,MASCULINO,1,2021,4
SIHUAS,2,MASCULINO,2,2021,12
SIHUAS,2,MASCULINO,3,2021,32
SIHUAS,2,MASCULINO,4,2021,52
SIHUAS,2,MASCULINO,5,2020,4
SIHUAS,2,MASCULINO,5,2021,34
SIHUAS,2,MASCULINO,6,2020,5
SIHUAS,2,MASCULINO,6,2021,23
SIHUAS,2,MASCULINO,7,2021,16
SIHUAS,2,MASCULINO,8,2020,6
SIHUAS,2,MASCULINO,8,2021,2
SIHUAS,2,MASCULINO,9,2020,5
SIHUAS,2,MASCULINO,10,2020,7
SIHUAS,2,MASCULINO,10,2021,7
SIHUAS,2,MASCULINO,11,2020,3
SIHUAS,2,MASCULINO,11,2021,4
SIHUAS,2,MASCULINO,12,2021,3
SIHUAS,3,FEMENINO,1,2021,6
SIHUAS,3,FEMENINO,2,2021,11
SIHUAS,3,FEMENINO,3,2021,19
SIHUAS,3,FEMENINO,4,2021,41
SIHUAS,3,FEMENINO,5,2020,2
SIHUAS,3,FEMENINO,5,2021,19
SIHUAS,3,FEMENINO,6,2020,2
SIHUAS,3,FEMENINO,6,2021,21
SIHUAS,3,FEMENINO,7,2020,3
SIHUAS,3,FEMENINO,7,2021,7
SIHUAS,3,FEMENINO,8,2020,7
SIHUAS,3,FEMENINO,8,2021,2
SIHUAS,3,FEMENINO,9,2020,2
SIHUAS,3,FEMENINO,10,2020,7
SIHUAS,3,FEMENINO,10,2021,2
SIHUAS,3,FEMENINO,11,2020,7
SIHUAS,3,FEMENINO,12,2020,1
SIHUAS,3,FEMENINO,12,2021,5
SIHUAS,3,MASCULINO,1,2021,5
SIHUAS,3,MASCULINO,2,2021,9
SIHUAS,3,MASCULINO,3,2021,26
SIHUAS,3,MASCULINO,4,2021,35
SIHUAS,3,MASCULINO,5,2020,1
SIHUAS,3,MASCULINO,5,2021,19
SIHUAS,3,MASCULINO,6,2020,3
SIHUAS,3,MASCULINO,6,2021,11
SIHUAS,3,MASCULINO,7,2020,6
SIHUAS,3,MASCULINO,7,2021,6
SIHUAS,3,MASCULINO,8,2020,6
SIHUAS,3,MASCULINO,9,2020,5
SIHUAS,3,MASCULINO,9,2021,1
SIHUAS,3,MASCULINO,10,2020,6
SIHUAS,3,MASCULINO,10,2021,3
SIHUAS,3,MASCULINO,11,2020,4
SIHUAS,3,MASCULINO,12,2020,3
SIHUAS,3,MASCULINO,12,2021,4
SUCRE,1,FEMENINO,1,2021,3
SUCRE,1,FEMENINO,2,2021,6
SUCRE,1,FEMENINO,3,2021,30
SUCRE,1,FEMENINO,4,2021,20
SUCRE,1,FEMENINO,5,2021,27
SUCRE,1,FEMENINO,6,2021,25
SUCRE,1,FEMENINO,7,2020,1
SUCRE,1,FEMENINO,7,2021,42
SUCRE,1,FEMENINO,8,2020,4
SUCRE,1,FEMENINO,8,2021,6
SUCRE,1,FEMENINO,9,2021,10
SUCRE,1,FEMENINO,10,2020,5
SUCRE,1,FEMENINO,10,2021,10
SUCRE,1,FEMENINO,11,2021,5
SUCRE,1,FEMENINO,12,2021,14
SUCRE,1,MASCULINO,1,2021,5
SUCRE,1,MASCULINO,2,2021,7
SUCRE,1,MASCULINO,3,2021,41
SUCRE,1,MASCULINO,4,2021,18
SUCRE,1,MASCULINO,5,2020,1
SUCRE,1,MASCULINO,5,2021,26
SUCRE,1,MASCULINO,6,2021,18
SUCRE,1,MASCULINO,7,2020,2
SUCRE,1,MASCULINO,7,2021,36
SUCRE,1,MASCULINO,8,2020,3
SUCRE,1,MASCULINO,8,2021,2
SUCRE,1,MASCULINO,9,2020,1
SUCRE,1,MASCULINO,9,2021,8
SUCRE,1,MASCULINO,10,2020,2
SUCRE,1,MASCULINO,10,2021,11
SUCRE,1,MASCULINO,11,2021,3
SUCRE,1,MASCULINO,12,2021,16
SUCRE,2,FEMENINO,1,2021,2
SUCRE,2,FEMENINO,2,2021,2
SUCRE,2,FEMENINO,3,2021,22
SUCRE,2,FEMENINO,4,2021,19
SUCRE,2,FEMENINO,5,2021,21
SUCRE,2,FEMENINO,6,2021,15
SUCRE,2,FEMENINO,7,2020,1
SUCRE,2,FEMENINO,7,2021,29
SUCRE,2,FEMENINO,8,2021,7
SUCRE,2,FEMENINO,9,2020,1
SUCRE,2,FEMENINO,9,2021,2
SUCRE,2,FEMENINO,10,2021,2
SUCRE,2,FEMENINO,11,2020,2
SUCRE,2,FEMENINO,11,2021,2
SUCRE,2,FEMENINO,12,2021,3
SUCRE,2,MASCULINO,1,2021,2
SUCRE,2,MASCULINO,2,2021,7
SUCRE,2,MASCULINO,3,2021,19
SUCRE,2,MASCULINO,4,2021,12
SUCRE,2,MASCULINO,5,2021,15
SUCRE,2,MASCULINO,6,2020,1
SUCRE,2,MASCULINO,6,2021,16
SUCRE,2,MASCULINO,7,2021,44
SUCRE,2,MASCULINO,8,2020,4
SUCRE,2,MASCULINO,8,2021,2
SUCRE,2,MASCULINO,9,2020,2
SUCRE,2,MASCULINO,9,2021,3
SUCRE,2,MASCULINO,10,2021,3
SUCRE,2,MASCULINO,11,2021,1
SUCRE,2,MASCULINO,12,2021,6
SUCRE,3,FEMENINO,2,2021,3
SUCRE,3,FEMENINO,3,2021,16
SUCRE,3,FEMENINO,4,2021,5
SUCRE,3,FEMENINO,5,2021,11
SUCRE,3,FEMENINO,6,2021,5
SUCRE,3,FEMENINO,7,2021,9
SUCRE,3,FEMENINO,8,2020,1
SUCRE,3,FEMENINO,8,2021,2
SUCRE,3,FEMENINO,9,2021,4
SUCRE,3,FEMENINO,11,2021,1
SUCRE,3,FEMENINO,12,2020,2
SUCRE,3,FEMENINO,12,2021,8
SUCRE,3,MASCULINO,2,2021,4
SUCRE,3,MASCULINO,3,2021,15
SUCRE,3,MASCULINO,4,2021,6
SUCRE,3,MASCULINO,5,2021,12
SUCRE,3,MASCULINO,6,2021,4
SUCRE,3,MASCULINO,7,2021,4
SUCRE,3,MASCULINO,8,2020,2
SUCRE,3,MASCULINO,11,2021,1
SUCRE,3,MASCULINO,12,2020,1
SUCRE,3,MASCULINO,12,2021,2
SULLANA,1,FEMENINO,1,2021,176
SULLANA,1,FEMENINO,2,2021,178
SULLANA,1,FEMENINO,3,2021,424
SULLANA,1,FEMENINO,4,2020,36
SULLANA,1,FEMENINO,4,2021,583
SULLANA,1,FEMENINO,5,2020,389
SULLANA,1,FEMENINO,5,2021,310
SULLANA,1,FEMENINO,6,2020,579
SULLANA,1,FEMENINO,6,2021,120
SULLANA,1,FEMENINO,7,2020,261
SULLANA,1,FEMENINO,7,2021,75
SULLANA,1,FEMENINO,8,2020,448
SULLANA,1,FEMENINO,8,2021,63
SULLANA,1,FEMENINO,9,2020,268
SULLANA,1,FEMENINO,9,2021,100
SULLANA,1,FEMENINO,10,2020,226
SULLANA,1,FEMENINO,10,2021,109
SULLANA,1,FEMENINO,11,2020,128
SULLANA,1,FEMENINO,11,2021,261
SULLANA,1,FEMENINO,12,2020,77
SULLANA,1,FEMENINO,12,2021,212
SULLANA,1,MASCULINO,1,2021,170
SULLANA,1,MASCULINO,2,2021,189
SULLANA,1,MASCULINO,3,2021,359
SULLANA,1,MASCULINO,4,2020,59
SULLANA,1,MASCULINO,4,2021,578
SULLANA,1,MASCULINO,5,2020,437
SULLANA,1,MASCULINO,5,2021,279
SULLANA,1,MASCULINO,6,2020,635
SULLANA,1,MASCULINO,6,2021,90
SULLANA,1,MASCULINO,7,2020,191
SULLANA,1,MASCULINO,7,2021,75
SULLANA,1,MASCULINO,8,2020,359
SULLANA,1,MASCULINO,8,2021,58
SULLANA,1,MASCULINO,9,2020,194
SULLANA,1,MASCULINO,9,2021,65
SULLANA,1,MASCULINO,10,2020,142
SULLANA,1,MASCULINO,10,2021,99
SULLANA,1,MASCULINO,11,2020,86
SULLANA,1,MASCULINO,11,2021,205
SULLANA,1,MASCULINO,12,2020,50
SULLANA,1,MASCULINO,12,2021,194
SULLANA,2,FEMENINO,1,2021,133
SULLANA,2,FEMENINO,2,2021,171
SULLANA,2,FEMENINO,3,2021,266
SULLANA,2,FEMENINO,4,2020,48
SULLANA,2,FEMENINO,4,2021,412
SULLANA,2,FEMENINO,5,2020,353
SULLANA,2,FEMENINO,5,2021,232
SULLANA,2,FEMENINO,6,2020,420
SULLANA,2,FEMENINO,6,2021,83
SULLANA,2,FEMENINO,7,2020,155
SULLANA,2,FEMENINO,7,2021,52
SULLANA,2,FEMENINO,8,2020,231
SULLANA,2,FEMENINO,8,2021,35
SULLANA,2,FEMENINO,9,2020,169
SULLANA,2,FEMENINO,9,2021,27
SULLANA,2,FEMENINO,10,2020,90
SULLANA,2,FEMENINO,10,2021,48
SULLANA,2,FEMENINO,11,2020,40
SULLANA,2,FEMENINO,11,2021,134
SULLANA,2,FEMENINO,12,2020,48
SULLANA,2,FEMENINO,12,2021,148
SULLANA,2,MASCULINO,1,2021,159
SULLANA,2,MASCULINO,2,2021,138
SULLANA,2,MASCULINO,3,2021,241
SULLANA,2,MASCULINO,4,2020,89
SULLANA,2,MASCULINO,4,2021,384
SULLANA,2,MASCULINO,5,2020,458
SULLANA,2,MASCULINO,5,2021,192
SULLANA,2,MASCULINO,6,2020,419
SULLANA,2,MASCULINO,6,2021,82
SULLANA,2,MASCULINO,7,2020,170
SULLANA,2,MASCULINO,7,2021,42
SULLANA,2,MASCULINO,8,2020,189
SULLANA,2,MASCULINO,8,2021,30
SULLANA,2,MASCULINO,9,2020,117
SULLANA,2,MASCULINO,9,2021,38
SULLANA,2,MASCULINO,10,2020,59
SULLANA,2,MASCULINO,10,2021,39
SULLANA,2,MASCULINO,11,2020,52
SULLANA,2,MASCULINO,11,2021,113
SULLANA,2,MASCULINO,12,2020,32
SULLANA,2,MASCULINO,12,2021,115
SULLANA,3,FEMENINO,1,2021,67
SULLANA,3,FEMENINO,2,2021,89
SULLANA,3,FEMENINO,3,2021,107
SULLANA,3,FEMENINO,4,2020,38
SULLANA,3,FEMENINO,4,2021,204
SULLANA,3,FEMENINO,5,2020,180
SULLANA,3,FEMENINO,5,2021,90
SULLANA,3,FEMENINO,6,2020,152
SULLANA,3,FEMENINO,6,2021,43
SULLANA,3,FEMENINO,7,2020,61
SULLANA,3,FEMENINO,7,2021,13
SULLANA,3,FEMENINO,8,2020,126
SULLANA,3,FEMENINO,8,2021,7
SULLANA,3,FEMENINO,9,2020,86
SULLANA,3,FEMENINO,9,2021,11
SULLANA,3,FEMENINO,10,2020,65
SULLANA,3,FEMENINO,10,2021,22
SULLANA,3,FEMENINO,11,2020,37
SULLANA,3,FEMENINO,11,2021,65
SULLANA,3,FEMENINO,12,2020,19
SULLANA,3,FEMENINO,12,2021,60
SULLANA,3,MASCULINO,1,2021,70
SULLANA,3,MASCULINO,2,2021,91
SULLANA,3,MASCULINO,3,2020,1
SULLANA,3,MASCULINO,3,2021,127
SULLANA,3,MASCULINO,4,2020,23
SULLANA,3,MASCULINO,4,2021,200
SULLANA,3,MASCULINO,5,2020,249
SULLANA,3,MASCULINO,5,2021,115
SULLANA,3,MASCULINO,6,2020,189
SULLANA,3,MASCULINO,6,2021,31
SULLANA,3,MASCULINO,7,2020,79
SULLANA,3,MASCULINO,7,2021,13
SULLANA,3,MASCULINO,8,2020,154
SULLANA,3,MASCULINO,8,2021,10
SULLANA,3,MASCULINO,9,2020,66
SULLANA,3,MASCULINO,9,2021,13
SULLANA,3,MASCULINO,10,2020,36
SULLANA,3,MASCULINO,10,2021,20
SULLANA,3,MASCULINO,11,2020,39
SULLANA,3,MASCULINO,11,2021,74
SULLANA,3,MASCULINO,12,2020,23
SULLANA,3,MASCULINO,12,2021,61
TACNA,1,FEMENINO,1,2021,527
TACNA,1,FEMENINO,2,2021,719
TACNA,1,FEMENINO,3,2020,1
TACNA,1,FEMENINO,3,2021,429
TACNA,1,FEMENINO,4,2020,31
TACNA,1,FEMENINO,4,2021,357
TACNA,1,FEMENINO,5,2020,91
TACNA,1,FEMENINO,5,2021,517
TACNA,1,FEMENINO,6,2020,102
TACNA,1,FEMENINO,6,2021,596
TACNA,1,FEMENINO,7,2020,337
TACNA,1,FEMENINO,7,2021,452
TACNA,1,FEMENINO,8,2020,1308
TACNA,1,FEMENINO,8,2021,162
TACNA,1,FEMENINO,9,2020,836
TACNA,1,FEMENINO,9,2021,48
TACNA,1,FEMENINO,10,2020,279
TACNA,1,FEMENINO,10,2021,86
TACNA,1,FEMENINO,11,2020,325
TACNA,1,FEMENINO,11,2021,203
TACNA,1,FEMENINO,12,2020,213
TACNA,1,FEMENINO,12,2021,281
TACNA,1,MASCULINO,1,2021,512
TACNA,1,MASCULINO,2,2021,673
TACNA,1,MASCULINO,3,2021,396
TACNA,1,MASCULINO,4,2020,30
TACNA,1,MASCULINO,4,2021,321
TACNA,1,MASCULINO,5,2020,77
TACNA,1,MASCULINO,5,2021,449
TACNA,1,MASCULINO,6,2020,136
TACNA,1,MASCULINO,6,2021,539
TACNA,1,MASCULINO,7,2020,392
TACNA,1,MASCULINO,7,2021,449
TACNA,1,MASCULINO,8,2020,1266
TACNA,1,MASCULINO,8,2021,146
TACNA,1,MASCULINO,9,2020,705
TACNA,1,MASCULINO,9,2021,47
TACNA,1,MASCULINO,10,2020,200
TACNA,1,MASCULINO,10,2021,86
TACNA,1,MASCULINO,11,2020,235
TACNA,1,MASCULINO,11,2021,179
TACNA,1,MASCULINO,12,2020,154
TACNA,1,MASCULINO,12,2021,291
TACNA,2,FEMENINO,1,2021,424
TACNA,2,FEMENINO,2,2021,572
TACNA,2,FEMENINO,3,2020,1
TACNA,2,FEMENINO,3,2021,271
TACNA,2,FEMENINO,4,2020,49
TACNA,2,FEMENINO,4,2021,238
TACNA,2,FEMENINO,5,2020,110
TACNA,2,FEMENINO,5,2021,349
TACNA,2,FEMENINO,6,2020,92
TACNA,2,FEMENINO,6,2021,370
TACNA,2,FEMENINO,7,2020,333
TACNA,2,FEMENINO,7,2021,205
TACNA,2,FEMENINO,8,2020,978
TACNA,2,FEMENINO,8,2021,55
TACNA,2,FEMENINO,9,2020,491
TACNA,2,FEMENINO,9,2021,24
TACNA,2,FEMENINO,10,2020,145
TACNA,2,FEMENINO,10,2021,51
TACNA,2,FEMENINO,11,2020,153
TACNA,2,FEMENINO,11,2021,113
TACNA,2,FEMENINO,12,2020,120
TACNA,2,FEMENINO,12,2021,122
TACNA,2,MASCULINO,1,2021,441
TACNA,2,MASCULINO,2,2021,658
TACNA,2,MASCULINO,3,2021,323
TACNA,2,MASCULINO,4,2020,31
TACNA,2,MASCULINO,4,2021,256
TACNA,2,MASCULINO,5,2020,102
TACNA,2,MASCULINO,5,2021,325
TACNA,2,MASCULINO,6,2020,113
TACNA,2,MASCULINO,6,2021,401
TACNA,2,MASCULINO,7,2020,461
TACNA,2,MASCULINO,7,2021,185
TACNA,2,MASCULINO,8,2020,1040
TACNA,2,MASCULINO,8,2021,54
TACNA,2,MASCULINO,9,2020,428
TACNA,2,MASCULINO,9,2021,23
TACNA,2,MASCULINO,10,2020,102
TACNA,2,MASCULINO,10,2021,52
TACNA,2,MASCULINO,11,2020,85
TACNA,2,MASCULINO,11,2021,106
TACNA,2,MASCULINO,12,2020,89
TACNA,2,MASCULINO,12,2021,111
TACNA,3,FEMENINO,1,2021,192
TACNA,3,FEMENINO,2,2021,208
TACNA,3,FEMENINO,3,2021,101
TACNA,3,FEMENINO,4,2020,7
TACNA,3,FEMENINO,4,2021,103
TACNA,3,FEMENINO,5,2020,18
TACNA,3,FEMENINO,5,2021,121
TACNA,3,FEMENINO,6,2020,21
TACNA,3,FEMENINO,6,2021,101
TACNA,3,FEMENINO,7,2020,129
TACNA,3,FEMENINO,7,2021,40
TACNA,3,FEMENINO,8,2020,372
TACNA,3,FEMENINO,8,2021,12
TACNA,3,FEMENINO,9,2020,176
